,latitude,longitude,squirrel_id,shift,date,age,color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flag,tail_twitches,approaches,indifferent,runs_from
848,40.782043998356706,-73.9642288873015,22F-AM-1007-06,AM,2018-10-07,Adult,Cinnamon,Ground Plane,nan,False,False,True,True,False,nan,False,False,False,False,False,True,False,False
849,40.792384304368504,-73.9528462779437,36I-AM-1017-04,AM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
850,40.7938786854735,-73.9609704650925,34B-AM-1013-03,AM,2018-10-13,Adult,Cinnamon,Above Ground,nan,True,False,True,False,False,hopping,False,False,False,False,False,True,False,True
851,40.7921084224711,-73.9534509627885,36I-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground Plane,nan,False,True,False,False,True,"chasing (#8),scratching",True,False,False,False,True,False,True,False
852,40.7904332453456,-73.95771130260559,32G-PM-1013-02,PM,2018-10-13,Juvenile,Black,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
853,40.76894088312871,-73.9808247660048,2A-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,nan,False,False,False,False,False,runs from,False,False,False,True,False,False,False,True
854,40.7937602121568,-73.9591667162801,35D-PM-1013-07,PM,2018-10-13,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,nan,False,False,False,False,True,False,True,False
855,40.7713973982359,-73.9714243547433,8G-PM-1017-02,PM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
856,40.7889383725489,-73.96293834202741,29C-AM-1007-02,AM,2018-10-07,Adult,Black,Above Ground,nan,True,False,True,False,False,nan,False,True,False,False,False,False,False,True
857,40.7952339524416,-73.9600964585868,36B-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,nan,True,False,True,False,False,nan,False,False,False,False,True,True,False,True
858,40.7798470142991,-73.97135191580271,17B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,True,False,True,False
859,40.793520326789,-73.953287300494,37H-PM-1006-04,PM,2018-10-06,nan,nan,Above Ground,tree,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
860,40.790512635862605,-73.9626120417397,30C-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,on a rock,True,False,False,False,True,nan,False,False,False,False,True,False,True,False
861,40.7689894344251,-73.97640160306659,4D-PM-1008-05,PM,2018-10-08,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
862,40.780519159069,-73.969485639023,18C-PM-1018-05,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
863,40.775248147202504,-73.9741621946917,11C-PM-1018-01,PM,2018-10-18,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
864,40.7685845475313,-73.9792091200122,2B-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,False,nan,False,False,False,False,False,True,False,False
865,40.7744032758323,-73.9762257701293,9A-AM-1013-08,AM,2018-10-13,Adult,nan,nan,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,True
866,40.7706540698938,-73.9738481771673,7E-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,nan,True,False,False,True,True,nan,False,False,False,False,True,False,False,False
867,40.7936809905265,-73.96294833745279,33A-PM-1018-03,PM,2018-10-18,Adult,Gray,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,False,False,False,True
868,40.770233505633705,-73.97187204036571,7G-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
869,40.7979302775527,-73.9583738783348,39B-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
870,40.7910535596756,-73.9551524422379,34H-PM-1006-01,PM,2018-10-06,Adult,Black,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
871,40.7724063459185,-73.9770948563006,7B-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,False,False,False,True,False
872,40.79495688734529,-73.95919577939921,36C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),False,True,False,True,True,nan,False,False,False,False,True,False,True,False
873,40.777063934058205,-73.97008618590509,14E-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
874,40.7874778720268,-73.96727895735371,26A-PM-1006-02,PM,2018-10-06,Juvenile,Gray,Ground Plane,nan,False,False,False,False,False,not moving,False,False,False,False,False,False,False,False
875,40.7723589827074,-73.9710547484029,9F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
876,40.766820597698604,-73.9757215415855,2F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
877,40.7715915415169,-73.9735120882106,8E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,True,True,False,False,nan,False,False,False,False,False,False,False,False
878,40.79360039404129,-73.95656845779891,36F-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
879,40.7726586835985,-73.9737872335563,8D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
880,40.769755923192704,-73.9786805884996,4B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,True,False,False
881,40.7974368491287,-73.95655337834991,40D-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
882,40.7782808361645,-73.96789372898371,16E-PM-1018-01,PM,2018-10-18,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,True,False,True,False
883,40.7666871742836,-73.97504638449841,2F-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
884,40.7769658302844,-73.96965178265579,14E-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
885,40.7928207574906,-73.9635028497015,32A-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,False,True
886,40.7769569731993,-73.9674177504573,15G-PM-1019-03,PM,2018-10-19,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
887,40.772331431865,-73.96810426129379,11I-PM-1012-04,PM,2018-10-12,Adult,Gray,Above Ground,nan,True,False,True,False,True,nan,False,False,False,False,False,False,False,False
888,40.7760256836088,-73.9667755678511,15H-PM-1008-02,PM,2018-10-08,Adult,Gray,Above Ground,oak tree,False,True,True,False,False,nan,False,False,False,False,False,False,False,True
889,40.79098668513571,-73.9613351649026,31D-AM-1014-03,AM,2018-10-14,nan,Gray,Ground Plane,Undergrowth,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
890,40.7815619053395,-73.9611368390233,22I-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,True,False
891,40.768557699755895,-73.9799311173259,2B-AM-1010-03,AM,2018-10-10,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
892,40.778631094685004,-73.96751982309179,17F-AM-1007-02,AM,2018-10-07,Adult,Cinnamon,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
893,40.7720833097065,-73.97868986562791,6A-AM-1006-08,AM,2018-10-06,Adult,Gray,Ground Plane,nan,True,False,False,True,True,nan,False,False,False,False,True,False,True,False
894,40.77074386817421,-73.9755055978764,6D-AM-1008-02,AM,2018-10-08,Juvenile,Gray,Above Ground,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
895,40.769430895922206,-73.97346875380642,6F-PM-1008-04,PM,2018-10-08,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
896,40.794179732035495,-73.95428280532559,37G-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
897,40.7679690700399,-73.97927540372909,2C-AM-1010-08,AM,2018-10-10,Adult,Gray,Above Ground,stay on side of trunk,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
898,40.7912472380247,-73.9626527908786,31B-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
899,40.7742131587983,-73.97022281317109,12F-PM-1007-12,PM,2018-10-07,Adult,Gray,Above Ground,nan,False,False,False,False,True,going down tree,False,False,False,False,False,False,True,False
900,40.782047490919204,-73.969105907,20B-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,nan,True,False,False,False,False,being chased by dog,False,False,False,False,False,False,False,True
901,40.77037129313,-73.9719941577406,7G-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
902,40.792122355653504,-73.9531013359625,36I-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,nan,False,True,False,False,True,nan,False,False,False,False,False,False,False,False
903,40.7754310239649,-73.9757216124349,11A-PM-1013-05,PM,2018-10-13,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,True,digging,False,False,False,False,True,False,False,False
904,40.7888022709721,-73.9664120826015,27A-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,nan,False,True,False,False,False,nan,False,False,False,False,False,False,False,True
905,40.7907158878729,-73.95806099213101,32F-AM-1012-06,AM,2018-10-12,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
906,40.78419457505979,-73.9594120573719,26I-PM-1010-05,PM,2018-10-10,Adult,Gray,Above Ground,tree,False,False,True,False,True,nan,False,False,False,False,False,False,True,False
907,40.782355287104394,-73.9665705456197,21D-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
908,40.7682477738244,-73.9796383715206,2B-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
909,40.7705198722028,-73.9697277998257,8H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,nan,False,True,False,True,True,nan,False,False,False,False,False,False,True,False
910,40.7938724278575,-73.958024711869,36D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
911,40.797508587289705,-73.9514111329059,42G-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,True,False,True
912,40.7674218954729,-73.9760801742337,3E-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
913,40.774135208066,-73.9770235090023,9A-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
914,40.7958187455815,-73.95618876244708,38E-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,nan,True,False,True,False,False,nan,False,False,False,True,False,False,False,True
915,40.7730853732876,-73.9676514056678,11H-AM-1010-01,AM,2018-10-10,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,True,False,False
916,40.7731753915361,-73.9681093100008,11H-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False
917,40.7905198502307,-73.96372797118529,30B-AM-1007-09,AM,2018-10-07,Adult,Gray,Above Ground,nan,False,False,True,False,False,jumping b/w trees,False,False,False,False,False,False,False,False
918,40.7992458980266,-73.9571233640232,41B-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
919,40.7716763799299,-73.9698959071826,9H-AM-1006-05,AM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
920,40.7726685284831,-73.9708002461415,10F-PM-1019-10,PM,2018-10-19,Adult,Gray,Ground Plane,Arbor path & hill w/ bushes,True,False,False,True,True,nan,False,False,False,False,True,False,True,False
921,40.789806297824,-73.9578924882613,32G-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,nan,False,False,True,True,False,nan,False,False,False,False,True,False,False,True
922,40.793811636076704,-73.9591695545875,35D-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
923,40.768883957648704,-73.9763116425885,4D-PM-1008-03,PM,2018-10-08,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
924,40.7834706440535,-73.9596006938677,25I-PM-1007-07,PM,2018-10-07,Adult,Gray,Above Ground,playing very high in tree w/ #8,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
925,40.796110864031895,-73.9609885686834,37A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
926,40.778437071937105,-73.96704295859901,17F-AM-1007-05,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,nan,True,False,False,True,False,nan,False,False,False,True,False,False,True,False
927,40.773724677958704,-73.97386112577159,10D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,True,False,False,False,True,False,False,True
928,40.7917723228749,-73.96220300857941,32B-AM-1017-01,AM,2018-10-17,Adult,Gray,Above Ground,ran up a tree,True,False,False,False,True,nan,False,False,False,False,False,False,False,True
929,40.7718908026758,-73.97859484138829,6A-PM-1012-01,PM,2018-10-12,Adult,Cinnamon,Ground Plane,nan,False,False,True,False,True,nan,False,False,False,False,False,False,False,False
930,40.776585876331296,-73.9718597156773,13C-PM-1019-04,PM,2018-10-19,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
931,40.7926188605509,-73.96162045695479,33B-PM-1010-01,PM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
932,40.766390657333204,-73.9772053786965,1E-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
933,40.7839216739357,-73.9666195118963,22C-PM-1006-10,PM,2018-10-06,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,True,False,False,False,False,False,False,False
934,40.7858531619022,-73.9684758245091,24A-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
935,40.7713196034265,-73.97063234587691,9G-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,Ground Plane,nan,True,False,True,False,False,nan,False,False,False,False,False,False,True,False
936,40.7710409982701,-73.96994511963959,9H-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
937,40.7690147873986,-73.97614477914841,4D-PM-1008-02,PM,2018-10-08,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
938,40.7765899724756,-73.9700879096644,14E-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
939,40.7763095393715,-73.9717920322306,13D-AM-1014-10,AM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,True,False,False
940,40.796170187476896,-73.9533923917973,40G-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,large tree,False,False,True,True,False,nan,False,False,False,False,False,False,True,False
941,40.773805386248895,-73.9773096718574,8A-AM-1013-06,AM,2018-10-13,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
942,40.7712709366093,-73.97388173881579,7E-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,nan,False,False,False,False,False,False,False,False
943,40.79311126745829,-73.9532838338416,37H-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,Right behind fence of the conservatory,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
944,40.7806896368469,-73.96540938440491,20F-PM-1007-09,PM,2018-10-07,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,True,False,False
945,40.7651444188432,-73.9736543790582,1H-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
946,40.7899001700041,-73.9568143871234,32G-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
947,40.7702106607329,-73.9701596268736,8H-PM-1014-09,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
948,40.7898140363534,-73.9637415893182,29B-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
949,40.78029717297839,-73.97179185488301,17B-PM-1012-01,PM,2018-10-12,Adult,Gray,Above Ground,climbed a fence,True,False,False,False,True,nan,False,False,False,False,False,False,False,True
950,40.775706073102604,-73.9699763667769,13E-PM-1008-11,PM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
951,40.7925162926273,-73.9547959269955,36H-PM-1008-01,PM,2018-10-08,Adult,Gray,Above Ground,nan,True,False,True,False,True,nan,True,True,False,False,False,False,True,False
952,40.7796704898979,-73.96584435488221,19F-AM-1007-03,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
953,40.79561507441021,-73.96065706156101,36A-PM-1013-08,PM,2018-10-13,nan,Gray,Ground Plane,"""FIELD""",True,False,False,False,False,running from #7,False,False,False,False,False,False,False,True
954,40.795477217054895,-73.9581173730857,37D-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
955,40.790883111056104,-73.9586527721822,32F-PM-1008-08,PM,2018-10-08,Adult,Gray,Ground Plane,nan,True,True,False,False,True,nan,False,False,False,False,False,False,True,False
956,40.791282169715,-73.9613862251332,32C-AM-1014-03,AM,2018-10-14,Adult,Gray,Above Ground,nan,False,True,True,False,False,nan,False,False,False,False,False,False,False,False
957,40.7760646554109,-73.97461330580771,11B-PM-1014-04,PM,2018-10-14,nan,Gray,Ground Plane,nan,False,False,False,False,True,jumping,False,False,False,False,False,False,False,False
958,40.7814944428327,-73.9623922773932,22H-PM-1007-04,PM,2018-10-07,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
959,40.7660255393205,-73.9731457102903,2H-AM-1006-03,AM,2018-10-06,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
960,40.7695584933538,-73.97154668503241,6H-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
961,40.7942427079733,-73.9621066718851,34A-AM-1012-03,AM,2018-10-12,Adult,Gray,Ground Plane,nan,True,False,False,True,True,nan,False,False,False,False,False,False,False,True
962,40.790618096947206,-73.9631045499811,30B-PM-1019-04,PM,2018-10-19,Adult,Gray,Ground Plane,nan,True,False,True,True,True,nan,False,False,False,False,False,False,False,True
963,40.7820200927465,-73.97083010709241,19A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,True,planting acorns,False,False,False,False,False,False,True,False
964,40.791656668315795,-73.95831758180199,33E-AM-1014-12,AM,2018-10-14,Adult,Gray,Above Ground,nan,False,False,False,False,False,sleeping,False,False,False,False,False,False,False,False
965,40.7710765500799,-73.9683994064731,9I-AM-1014-06,AM,2018-10-14,Adult,Cinnamon,Ground Plane,nan,False,False,True,False,True,nan,False,False,False,False,False,False,True,False
966,40.7709333833783,-73.9689781843873,9I-PM-1010-04,PM,2018-10-10,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
967,40.772875068569896,-73.97735293684991,7B-AM-1008-12,AM,2018-10-08,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
968,40.77140364877471,-73.97035767623,9H-PM-1018-09,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
969,40.7668993398193,-73.978392591149,1D-PM-1007-04,PM,2018-10-07,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
970,40.7729175143429,-73.9704591091677,10G-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,True
971,40.7760413182276,-73.97059770598621,13E-AM-1017-09,AM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
972,40.7671162211032,-73.9753744539307,2F-PM-1014-12,PM,2018-10-14,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
973,40.798885877111395,-73.95686908603099,41C-AM-1017-05,AM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
974,40.7675912588173,-73.9740381194088,4G-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
975,40.766070446642,-73.9764601882854,1F-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
976,40.7764726688908,-73.9676692772518,15G-AM-1008-03,AM,2018-10-08,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,True,False,False,False,False,False,False,False
977,40.795958647574395,-73.9612349421547,36A-PM-1013-09,PM,2018-10-13,nan,Gray,Ground Plane,THICK UNDERGROWTH,True,False,False,False,False,nan,False,False,False,False,True,False,False,True
978,40.7773554311586,-73.9709817796369,14D-PM-1019-07,PM,2018-10-19,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
979,40.776615800120204,-73.9673160165357,15G-PM-1019-12,PM,2018-10-19,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
980,40.777776610680704,-73.9676424599715,16F-AM-1008-01,AM,2018-10-08,Adult,Cinnamon,Ground Plane,near fence,False,False,False,False,True,nan,False,False,False,False,True,True,False,False
981,40.7908479527923,-73.9641552070803,30B-AM-1007-05,AM,2018-10-07,Adult,Gray,Above Ground,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
982,40.7782477517567,-73.9672950266018,17F-PM-1020-01,PM,2018-10-20,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
983,40.783559826281,-73.9681722244801,22B-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,False,nan,False,False,False,False,True,False,True,False
984,40.7677411911854,-73.978400938697,2C-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,False
985,40.7817322832767,-73.96498278073409,21F-AM-1018-06,AM,2018-10-18,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,True,False,False,True
986,40.767901024728104,-73.97870401924729,2C-AM-1010-06,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,False,False,stood still & watched me then jumped on a fence and ran away,False,False,False,False,False,False,True,True
987,40.7943667735668,-73.96030310596142,35C-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
988,40.792417642582706,-73.96296155944091,32B-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
989,40.790163434915,-73.96356890598409,30B-PM-1019-03,PM,2018-10-19,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
990,40.782542944158294,-73.97080835874709,19A-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
991,40.773436329163,-73.97724226646571,8A-AM-1013-02,AM,2018-10-13,Juvenile,Gray,Ground Plane,playground,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
992,40.7748584798761,-73.9718553361982,11D-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
993,40.780375418758105,-73.9698843507358,18C-PM-1018-02,PM,2018-10-18,Juvenile,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
994,40.778558363032296,-73.9703149829421,16D-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,nan,False,False,True,True,False,nan,False,False,False,False,False,False,False,True
995,40.7688048644871,-73.9790896775237,3B-AM-1010-10,AM,2018-10-10,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
996,40.7914969165757,-73.9600546294497,33D-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,True,True,False
997,40.76856888506279,-73.980948293606,2A-PM-1019-04,PM,2018-10-19,Juvenile,Gray,Above Ground,in tree!,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
998,40.769275143797,-73.9805137046778,2A-AM-1010-08,AM,2018-10-10,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,True,False,False,False
999,40.768015951170504,-73.9801985977846,1B-AM-1012-11,AM,2018-10-12,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,False,fighting w/ pigeons,False,False,False,False,False,False,True,False
1000,40.783337354891,-73.9672070423666,22C-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,True,False,False,False,False,False,False
1001,40.776877007081,-73.9645547556826,16I-AM-1008-04,AM,2018-10-08,Juvenile,Cinnamon,Above Ground,tree hollow,False,False,False,False,False,in hollow,False,False,False,False,False,False,False,False
1002,40.7833747810387,-73.9670850805619,22C-PM-1006-01,PM,2018-10-06,Juvenile,Gray,Ground Plane,nan,True,True,False,False,False,for food,False,True,False,False,False,False,False,False
1003,40.7952074193788,-73.95582687317709,38E-PM-1014-04,PM,2018-10-14,Adult,Gray,Ground Plane,THICK UNDERGROWTH,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1004,40.771812308875,-73.96862962178929,10H-AM-1014-02,AM,2018-10-14,Juvenile,Cinnamon,Above Ground,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
